el portátil;ноутбук;los portátiles;society;portátil;ноутбук;noun;портатіль
la tableta;планшет;las tabletas;society;tableta;планшет;noun;таблета
el teléfono móvil;мобільний телефон;los teléfonos móviles;society;teléfono móvil;мобільний телефон;noun;телефоно мобіль
el altavoz;динамік;los altavoces;society;altavoz;динамік;noun;альтавос
la cámara web;веб-камера;las cámaras web;society;cámara web;веб-камера;noun;камара веб
la aplicación;додаток;las aplicaciones;society;aplicación;додаток;noun;аплікасьйон
el sistema operativo;операційна система;los sistemas operativos;society;sistema operativo;операційна система;noun;сістема оператіво
el virus;вірус;los virus;society;virus;вірус;noun;вірус
el antivirus;антивірус;los antivirus;society;antivirus;антивірус;noun;антівірус
la copia de seguridad;резервна копія;las copias de seguridad;society;copia de seguridad;резервна копія;noun;копія де сегурідад
el disco duro;жорсткий диск;los discos duros;society;disco duro;жорсткий диск;noun;діско дуро
la memoria;пам'ять;las memorias;society;memoria;пам'ять;noun;меморія
el procesador;процесор;los procesadores;society;procesador;процесор;noun;просесадор
la conexión;з'єднання;las conexiones;society;conexión;з'єднання;noun;конексьйон
el wifi;вай-фай;los wifi;society;wifi;вай-фай;noun;уіфі
el bluetooth;блютуз;los bluetooth;society;bluetooth;блютуз;noun;блутус
la banda ancha;широкосмуговий доступ;las bandas anchas;society;banda ancha;широкосмуговий доступ;noun;банда анча
el módem;модем;los módems;society;módem;модем;noun;модем
la red;мережа;las redes;society;red;мережа;noun;ред
el servidor;сервер;los servidores;society;servidor;сервер;noun;сервідор
la base de datos;база даних;las bases de datos;society;base de datos;база даних;noun;басе де датос
el buscador;пошуковик;los buscadores;society;buscador;пошуковик;noun;бускадор
el navegador;браузер;los navegadores;society;navegador;браузер;noun;навегадор
el marcador;закладка;los marcadores;society;marcador;закладка;noun;маркадор
el historial;історія;los historiales;society;historial;історія;noun;історіаль
los datos;дані;;society;dato;дане;noun;датос
el chat;чат;los chats;society;chat;чат;noun;чат
la videollamada;відеодзвінок;las videollamadas;society;videollamada;відеодзвінок;noun;відеойямада
la emisión en directo;пряма трансляція;las emisiones en directo;society;emisión en directo;пряма трансляція;noun;емісьйон ен діректо
descargar;завантажувати;;society;descargar;завантажувати;verb (-ar);дескаргар
adjuntar;прикріплювати;;society;adjuntar;прикріплювати;verb (-ar);адхунтар
borrar;видаляти;;society;borrar;видаляти;verb (-ar);боррар
