el maremoto;підводний землетрус;los maremotos;weather;maremoto;підводний землетрус;noun;маремото
la lava;лава;;weather;lava;лава;noun;лава
la ceniza;попіл;las cenizas;weather;ceniza;попіл;noun;сеніса
el ciclón;циклон;los ciclones;weather;ciclón;циклон;noun;сіклон
el tifón;тайфун;los tifones;weather;tifón;тайфун;noun;тіфон
la tempestad;буревій;las tempestades;weather;tempestad;буревій;noun;темпестад
la avalancha;лавина;las avalanchas;weather;avalancha;лавина;noun;аваланча
el alud;лавина;los aludes;weather;alud;лавина;noun;алуд
el derrumbe;обвал;los derrumbes;weather;derrumbe;обвал;noun;деррумбе
la riada;раптова повінь;las riadas;weather;riada;раптова повінь;noun;ріада
el aluvión;злива;los aluviones;weather;aluvión;злива;noun;алувйон
la ola de calor;спека;las olas de calor;weather;ola de calor;спека;noun;ола де калор
la tormenta de arena;піщана буря;las tormentas de arena;weather;tormenta de arena;піщана буря;noun;тормента де арена
la ventisca;завірюха;las ventiscas;weather;ventisca;завірюха;noun;вентіска
la nevasca;снігова буря;las nevascas;weather;nevasca;снігова буря;noun;неваска
la tormenta eléctrica;гроза;las tormentas eléctricas;weather;tormenta eléctrica;гроза;noun;тормента електріка
la tormenta tropical;тропічний шторм;las tormentas tropicales;weather;tormenta tropical;тропічний шторм;noun;тормента тропікал
el incendio forestal;лісова пожежа;los incendios forestales;weather;incendio forestal;лісова пожежа;noun;інсендіо форестал
la lluvia torrencial;проливний дощ;las lluvias torrenciales;weather;lluvia torrencial;проливний дощ;noun;йувіа торренсьяль
el deslave;зсув;los deslaves;weather;deslave;зсув;noun;деславе
el desbordamiento;розлив;los desbordamientos;weather;desbordamiento;розлив;noun;десбордамієнто
la crecida;підйом води;las crecidas;weather;crecida;підйом води;noun;кресіда
la tromba marina;водяний смерч;las trombas marinas;weather;tromba marina;водяний смерч;noun;тромба маріна
la catástrofe;катастрофа;las catástrofes;weather;catástrofe;катастрофа;noun;катастрофе
el desastre;стихійне лихо;los desastres;weather;desastre;стихійне лихо;noun;десастре
temblar;тремтіти;;weather;temblar;тремтіти;verb (-ar);темблар
sacudir;струшувати;;weather;sacudir;струшувати;verb (-ir);сакудір
retumbar;гуркотіти;;weather;retumbar;гуркотіти;verb (-ar);ретумбар
inundar;затоплювати;;weather;inundar;затоплювати;verb (-ar);інундар
devastar;спустошувати;;weather;devastar;спустошувати;verb (-ar);дебастар
arrasar;знищувати;;weather;arrasar;знищувати;verb (-ar);аррасар
erupcionar;вивергатися;;weather;erupcionar;вивергатися;verb (-ar);ерупсьйонар
desbordar;виходити з берегів;;weather;desbordar;виходити з берегів;verb (-ar);десбордар
el hielo;лід;los hielos;weather;hielo;лід;noun;єло
el grado;градус;los grados;weather;grado;градус;noun;градо
el fresco;прохолода;los frescos;weather;fresco;прохолода;noun;фреско
la aguanieve;мокрий сніг;las aguanieves;weather;aguanieve;мокрий сніг;noun;агуаньєве
el rocío;роса;;weather;rocío;роса;noun;росіо
tronar;гриміти;;weather;tronar;гриміти;verb (-ar);тронар
relampaguear;блискати;;weather;relampaguear;блискати;verb (-ar);релампагеар
refrescar;охолоджувати;;weather;refrescar;охолоджувати;verb (-ar);рефрескар
templado;помірний;;weather;templado;помірний;adj;темпладо
cálido;теплий;;weather;cálido;теплий;adj;калідо
mojado;мокрий;;weather;mojado;мокрий;adj;мохадо
helado;крижаний;;weather;helado;крижаний;adj;еладо
