resign;звільнятися;;daily_life;resign;звільнятися (imperfective);verb;ризайн
retire;виходити на пенсію;;daily_life;retire;виходити на пенсію (imperfective);verb;ритайєр
profession;професія;professions (feminine);daily_life;profession;професія;noun;профешн
career;кар’єра;careers (feminine);daily_life;career;кар’єра;noun;кар’їр
shift;зміна;shifts (feminine);daily_life;shift;зміна;noun;шифт
factory worker;робітник заводу;factory workers (masculine);daily_life;factory worker;робітник заводу;noun;факторі воркер
farmer;фермер;farmers (masculine);daily_life;farmer;фермер;noun;фармер
police officer;поліцейський;police officers (masculine);daily_life;police officer;поліцейський;noun;поліс офісер
firefighter;пожежник;firefighters (masculine);daily_life;firefighter;пожежник;noun;файрфайтер
chef;шеф-кухар;chefs (masculine);daily_life;chef;шеф-кухар;noun;шеф
journalist;журналіст;journalists (masculine);daily_life;journalist;журналіст;noun;джурналіст
keyboard;клавіатура;keyboards (feminine);daily_life;keyboard;клавіатура;noun;кіборд
mouse;миша;mice (feminine);daily_life;mouse;миша;noun;маус
monitor;монітор;monitors (masculine);daily_life;monitor;монітор;noun;монітор
printer;принтер;printers (masculine);daily_life;printer;принтер;noun;принтер
stapler;степлер;staplers (masculine);daily_life;stapler;степлер;noun;стейплер
paper;папір;paper (uncountable);daily_life;paper;папір;noun;пейпер
pen;ручка;pens (feminine);daily_life;pen;ручка;noun;пен
pencil;олівець;pencils (masculine);daily_life;pencil;олівець;noun;пенсил
notebook;зошит;notebooks (masculine);daily_life;notebook;зошит;noun;ноутбук
calendar;календар;calendars (masculine);daily_life;calendar;календар;noun;календар
file;файл;files (masculine);daily_life;file;файл;noun;файл
folder;папка;folders (feminine);daily_life;folder;папка;noun;фолдер
cabinet;шафа;cabinets (feminine);daily_life;cabinet;шафа;noun;кабінет
drawer;шухляда;drawers (feminine);daily_life;drawer;шухляда;noun;дроер
whiteboard;біла дошка;whiteboards (feminine);daily_life;whiteboard;біла дошка;noun;вайтборд
marker;маркер;markers (masculine);daily_life;marker;маркер;noun;маркер
eraser;гумка;erasers (feminine);daily_life;eraser;гумка;noun;ірейзер
cubicle;кабінка;cubicles (feminine);daily_life;cubicle;кабінка;noun;к'юбікл
task;завдання;tasks (neuter);daily_life;task;завдання;noun;таск
document;документ;documents (masculine);daily_life;document;документ;noun;док'юмент
spreadsheet;електронна таблиця;spreadsheets (feminine);daily_life;spreadsheet;електронна таблиця;noun;спредшит
type;друкувати;;daily_life;type;друкувати (imperfective);verb;тайп
print;роздруковувати;;daily_life;print;роздруковувати (imperfective);verb;принт
copy;копіювати;;daily_life;copy;копіювати (imperfective);verb;копі
schedule;планувати;;daily_life;schedule;планувати (imperfective);verb;скеджул
discuss;обговорювати;;daily_life;discuss;обговорювати (imperfective);verb;дискас
write;писати;;daily_life;write;писати (imperfective);verb;райт
busy;зайнятий;;daily_life;busy;зайнятий;adj;бізі
important;важливий;;daily_life;important;важливий;adj;імпортант
urgent;терміновий;;daily_life;urgent;терміновий;adj;урджент
cover letter;супровідний лист;cover letters (masculine);daily_life;cover letter;супровідний лист;noun;кавер летер
applicant;кандидат;applicants (masculine);daily_life;applicant;кандидат;noun;еплікант
wage;заробітна плата;wages (feminine);daily_life;wage;заробітна плата;noun;вейдж
experience;досвід;experience (uncountable);daily_life;experience;досвід;noun;ікспіріенс
skill;навичка;skills (feminine);daily_life;skill;навичка;noun;скіл
qualification;кваліфікація;qualifications (feminine);daily_life;qualification;кваліфікація;noun;кволіфікейшн
training;навчання;training (uncountable);daily_life;training;навчання;noun;трейнінг
vacancy;вакансія;vacancies (feminine);daily_life;vacancy;вакансія;noun;вейкансі
application form;анкета;application forms (feminine);daily_life;application form;анкета;noun;еплікейшн форм
reference;рекомендація;references (feminine);daily_life;reference;рекомендація;noun;референс
probation period;випробувальний термін;probation periods (masculine);daily_life;probation period;випробувальний термін;noun;пробейшн піріод
promotion;підвищення;promotions (neuter);daily_life;promotion;підвищення;noun;промоушн
dismissal;звільнення;dismissals (neuter);daily_life;dismissal;звільнення;noun;дисмісал
unemployment;безробіття;unemployment (uncountable);daily_life;unemployment;безробіття;noun;анемплоймент
job advertisement;оголошення про роботу;job advertisements (neuter);daily_life;job advertisement;оголошення про роботу;noun;джоб адвертайзмент
trade;ремесло;trades (neuter);daily_life;trade;ремесло;noun;трейд
occupation;заняття;occupations (neuter);daily_life;occupation;заняття;noun;ок'юпейшн
full-time;штатний;;daily_life;full-time;штатний;adj;фул-тайм
part-time;частково зайнятий;;daily_life;part-time;частково зайнятий;adj;парт-тайм
overtime;понаднормова робота;overtime (uncountable);daily_life;overtime;понаднормова робота;noun;овертайм
freelance;фріланс;freelance (uncountable);daily_life;freelance;фріланс;noun;фріланс
job fair;ярмарок вакансій;job fairs (masculine);daily_life;job fair;ярмарок вакансій;noun;джоб фер
networking;нетворкінг;networking (uncountable);daily_life;networking;нетворкінг;noun;нетворкінг
interview question;питання на співбесіді;interview questions (neuter);daily_life;interview question;питання на співбесіді;noun;інтерв'ю квесчен
job offer;пропозиція роботи;job offers (feminine);daily_life;job offer;пропозиція роботи;noun;джоб офер
rejection;відмова;rejections (feminine);daily_life;rejection;відмова;noun;ріджекшн
acceptance;прийняття;acceptances (neuter);daily_life;acceptance;прийняття;noun;аксептенс
notice period;термін попередження;notice periods (masculine);daily_life;notice period;термін попередження;noun;нотіс піріод
reference letter;рекомендаційний лист;reference letters (masculine);daily_life;reference letter;рекомендаційний лист;noun;референс летер
temporary job;тимчасова робота;temporary jobs (feminine);daily_life;temporary job;тимчасова робота;noun;темпорарі джоб
permanent job;постійна робота;permanent jobs (feminine);daily_life;permanent job;постійна робота;noun;перманент джоб
self-employed;самозайнятий;;daily_life;self-employed;самозайнятий;adj;селф-імплойд
earn;заробляти;;daily_life;earn;заробляти (imperfective);verb;ерн
train;навчати;;daily_life;train;навчати (imperfective);verb;трейн
commute;їздити на роботу;;daily_life;commute;їздити на роботу (imperfective);verb;кам'ют
зустріч;meeting;meetings (feminine);daily_life;зустріч;meeting;noun;мітинг
колега;colleague;colleagues (feminine);daily_life;колега;colleague;noun;коліг
офіс;office;offices (masculine);daily_life;офіс;office;noun;офіс
електронний лист;email;emails (masculine);daily_life;електронний лист;email;noun;імейл
завдання;task;tasks (neuter);daily_life;завдання;task;noun;таск
проект;project;projects (masculine);daily_life;проект;project;noun;проджект
крайній термін;deadline;deadlines (masculine);daily_life;крайній термін;deadline;noun;дедлайн
звіт;report;reports (masculine);daily_life;звіт;report;noun;ріпорт
презентація;presentation;presentations (feminine);daily_life;презентація;presentation;noun;презентейшн
зарплата;salary;salaries (feminine);daily_life;зарплата;salary;noun;селері
договір;contract;contracts (masculine);daily_life;договір;contract;noun;контракт
менеджер;manager;managers (masculine);daily_life;менеджер;manager;noun;менеджер
співробітник;employee;employees (masculine);daily_life;співробітник;employee;noun;імплойі
клієнт;client;clients (masculine);daily_life;клієнт;client;noun;клаєнт
документ;document;documents (masculine);daily_life;документ;document;noun;док'юмент
комп'ютер;computer;computers (masculine);daily_life;комп'ютер;computer;noun;комп'ютер
телефон;phone;phones (masculine);daily_life;телефон;phone;noun;фон
повідомлення;message;messages (neuter);daily_life;повідомлення;message;noun;меседж
дзвінок;call;calls (masculine);daily_life;дзвінок;call;noun;кол
конференц-зал;meeting room;meeting rooms (masculine);daily_life;конференц-зал;meeting room;noun;конференс рум
працювати;work;;daily_life;працювати;work (imperfective);verb;ворк
писати;write;;daily_life;писати;write (imperfective);verb;райт
відправляти;send;;daily_life;відправляти;send (imperfective);verb;сенд
отримувати;receive;;daily_life;отримувати;receive (imperfective);verb;рісів
обговорювати;discuss;;daily_life;обговорювати;discuss (imperfective);verb;діскас
планувати;plan;;daily_life;планувати;plan (imperfective);verb;план
організовувати;organize;;daily_life;організовувати;organize (imperfective);verb;організ
готувати;prepare;;daily_life;готувати;prepare (imperfective);verb;пріпер
перевіряти;check;;daily_life;перевіряти;check (imperfective);verb;чек
питати;ask;;daily_life;питати;ask (imperfective);verb;аск
відповідати;answer;;daily_life;відповідати;answer (imperfective);verb;ансер
телефонувати;call;;daily_life;телефонувати;call (imperfective);verb;кол
зустрічатися;meet;;daily_life;зустрічатися;meet (imperfective);verb;міт
важливий;important;;daily_life;важливий;important;adj;імпортант
терміновий;urgent;;daily_life;терміновий;urgent;adj;ерджент
офіційний;official;;daily_life;офіційний;official;adj;офішл
електронний;electronic;;daily_life;електронний;electronic;adj;електронік
щоденний;daily;;daily_life;щоденний;daily;adj;дейлі
щотижневий;weekly;;daily_life;щотижневий;weekly;adj;віклі
розклад;schedule;schedules (masculine);daily_life;розклад;schedule;noun;шедюл
перерва;break;breaks (feminine);daily_life;перерва;break;noun;брейк
обід;lunch;lunches (masculine);daily_life;обід;lunch;noun;ланч
запис;note;notes (masculine);daily_life;запис;note;noun;ноут
підпис;signature;signatures (masculine);daily_life;підпис;signature;noun;сігнічер
заява;application;applications (feminine);daily_life;заява;application;noun;аплікейшн
співбесіда;interview;interviews (feminine);daily_life;співбесіда;interview;noun;інтерв'ю
команда;team;teams (feminine);daily_life;команда;team;noun;тім
відгук;feedback;feedbacks (masculine);daily_life;відгук;feedback;noun;фідбек
співпрацювати;collaborate;;daily_life;співпрацювати;collaborate (imperfective);verb;колаборейт
погоджуватися;agree;;daily_life;погоджуватися;agree (imperfective);verb;егрі
