das Homeoffice;домашній офіс;;daily_life;Home + Office;домашній офіс;noun;гомеофіс
die Videokonferenz;відеоконференція;die Videokonferenzen;daily_life;Video + Konferenz;відеоконференція;noun;відеоконференц
die Zusammenarbeit;співпраця;;daily_life;zusammen + Arbeit;співпраця;noun;цузаменарбайт
der Vorgesetzte;начальник;die Vorgesetzten;daily_life;vorgesetzt;начальник;noun;форґезетсте
das Protokoll;протокол;die Protokolle;daily_life;Protokoll;протокол;noun;протоколь
die Tagesordnung;порядок денний;die Tagesordnungen;daily_life;Tag + Ordnung;порядок денний;noun;таґесорднунґ
der Antrag;заява;die Anträge;daily_life;Antrag;заява;noun;антраґ
die Genehmigung;дозвіл;die Genehmigungen;daily_life;Genehmigung;дозвіл;noun;ґенеміґунґ
die Software;програмне забезпечення;;daily_life;Software;програмне забезпечення;noun;софтвеа
besprechen;обговорювати;;daily_life;besprechen;обговорювати;verb (strong);бешпрехен
einladen;запрошувати;;daily_life;einladen (zu laden);запрошувати;verb (separable);айнладен
teilnehmen;брати участь;;daily_life;teilnehmen (zu nehmen);брати участь;verb (separable);тайлнемен
vorschlagen;пропонувати;;daily_life;vorschlagen (zu schlagen);пропонувати;verb (separable);форшлаґен
