das Angeln;риболовля;;free_time;Angeln;риболовля;noun;анґельн
das Reiten;верхова їзда;;free_time;Reiten;верхова їзда;noun;райтен
das Tennis;теніс;;free_time;Tennis;теніс;noun;тенніс
der Verein;клуб;die Vereine;free_time;Verein;клуб;noun;ферайн
das Treffen;зустріч;die Treffen;free_time;Treffen;зустріч;noun;трефен
der Kurs;курс;die Kurse;free_time;Kurs;курс;noun;курс
die Freizeitbeschäftigung;заняття у вільний час;die Freizeitbeschäftigungen;free_time;Freizeit + Beschäftigung;заняття у вільний час;noun;фрайцайтбешефтігунг
das Lieblingshobby;улюблене хобі;die Lieblingshobbys;free_time;Lieblings + Hobby;улюблене хобі;noun;ліблінгсгобі
der Spieleabend;вечір ігор;die Spieleabende;free_time;Spiele + Abend;вечір ігор;noun;шпілеабенд
spielen;грати;;free_time;spielen;грати;verb (weak);шпілен
fotografieren;фотографувати;;free_time;fotografieren;фотографувати;verb (weak);фотографірен
sammeln;колекціонувати;;free_time;sammeln;колекціонувати;verb (weak);заммельн
tanzen;танцювати;;free_time;tanzen;танцювати;verb (weak);танцен
die Vorstellung;сеанс;die Vorstellungen;free_time;Vorstellung;уявлення;noun;форштельунг
die Aufführung;вистава;die Aufführungen;free_time;Aufführung;вистава;noun;ауффюрунг
die Karte;квиток;die Karten;free_time;Karte;картка;noun;карте
der Eintritt;вхід;;free_time;Eintritt;вхід;noun;айнтрит
die Kasse;каса;die Kassen;free_time;Kasse;каса;noun;кассе
das Programm;програма;die Programme;free_time;Programm;програма;noun;програм
die Reihe;ряд;die Reihen;free_time;Reihe;ряд;noun;райе
die Bühne;сцена;die Bühnen;free_time;Bühne;сцена;noun;бюне
das Stück;п'єса;die Stücke;free_time;Stück;шматок;noun;штюк
der Schauspieler;актор;die Schauspieler;free_time;Schauspieler;актор;noun;шаушпілер
die Schauspielerin;акторка;die Schauspielerinnen;free_time;Schauspielerin;акторка;noun;шаушпілерін
der Regisseur;режисер;die Regisseure;free_time;Regisseur;режисер;noun;режисер
die Regisseurin;режисерка;die Regisseurinnen;free_time;Regisseurin;режисерка;noun;режисерін
der Zuschauer;глядач;die Zuschauer;free_time;Zuschauer;глядач;noun;цушауер
die Zuschauerin;глядачка;die Zuschauerinnen;free_time;Zuschauerin;глядачка;noun;цушауерін
der Filmstar;кінозірка;die Filmstars;free_time;Film + Star;кінозірка;noun;фільмштар
der Kinobesuch;відвідування кіно;die Kinobesuche;free_time;Kino + Besuch;відвідування кіно;noun;кінобезух
die Premiere;прем'єра;die Premieren;free_time;Premiere;прем'єра;noun;прем'єре
die Kritik;рецензія;die Kritiken;free_time;Kritik;критика;noun;критік
der Kritiker;критик;die Kritiker;free_time;Kritiker;критик;noun;крітікер
die Kritikerin;критикиня;die Kritikerinnen;free_time;Kritikerin;критикиня;noun;крітікерін
die Rolle;роль;die Rollen;free_time;Rolle;роль;noun;ролле
der Darsteller;актор;die Darsteller;free_time;Darsteller;актор;noun;дарштеллер
die Darstellerin;акторка;die Darstellerinnen;free_time;Darstellerin;акторка;noun;дарштеллерін
der Vorverkauf;попередній продаж;;free_time;Vor + Verkauf;попередній продаж;noun;форферкауф
die Pause;перерва;die Pausen;free_time;Pause;перерва;noun;паузе
der Applaus;оплески;;free_time;Applaus;оплески;noun;аплаус
die Zugabe;біс;die Zugaben;free_time;Zugabe;біс;noun;цугабе
die Eintrittskarte;вхідний квиток;die Eintrittskarten;free_time;Eintritt + Karte;вхідний квиток;noun;айнтритскарте
der Saal;зала;die Säle;free_time;Saal;зала;noun;заль
die Loge;ложа;die Logen;free_time;Loge;ложа;noun;ложе
der Rang;ярус;die Ränge;free_time;Rang;ярус;noun;ранг
das Parkett;партер;;free_time;Parkett;партер;noun;паркет
die Garderobe;гардероб;die Garderoben;free_time;Garderobe;гардероб;noun;гардеробе
das Programmheft;програмка;die Programmhefte;free_time;Programm + Heft;програмка;noun;програмгефт
der Untertitel;субтитр;die Untertitel;free_time;Untertitel;субтитр;noun;унтертітель
die Synchronisation;синхронізація;die Synchronisationen;free_time;Synchronisation;синхронізація;noun;зюнкронізаціон
der Ton;звук;die Töne;free_time;Ton;звук;noun;тон
die Beleuchtung;освітлення;die Beleuchtungen;free_time;Beleuchtung;освітлення;noun;белойхтунг
das Bühnenbild;декорація;die Bühnenbilder;free_time;Bühne + Bild;декорація;noun;бюненбільд
ansehen;дивитися;;free_time;ansehen (zu sehen);дивитися;verb (separable);анзеєн
klatschen;плескати;;free_time;klatschen;плескати;verb (weak);клачен
spannend;захопливий;;free_time;spannend;захопливий;adj;шпаненд
das Spiel;гра;die Spiele;free_time;Spiel;гра;noun;шпіль
der Ball;м'яч;die Bälle;free_time;Ball;м'яч;noun;баль
die Mannschaft;команда;die Mannschaften;free_time;Mannschaft;команда;noun;манншафт
der Spieler;гравець;die Spieler;free_time;Spieler;гравець;noun;шпілер
die Spielerin;гравчиня;die Spielerinnen;free_time;Spieler + in;гравчиня;noun;шпілерін
der Sportler;спортсмен;die Sportler;free_time;Sportler;спортсмен;noun;шпортлер
die Sportlerin;спортсменка;die Sportlerinnen;free_time;Sportler + in;спортсменка;noun;шпортлерін
das Training;тренування;die Trainings;free_time;Training;тренування;noun;тренінг
der Trainer;тренер;die Trainer;free_time;Trainer;тренер;noun;тренер
die Trainerin;тренерка;die Trainerinnen;free_time;Trainer + in;тренерка;noun;тренерін
der Wettkampf;змагання;die Wettkämpfe;free_time;Wettkampf;змагання;noun;веткампф
der Sieg;перемога;die Siege;free_time;Sieg;перемога;noun;зіг
die Niederlage;поразка;die Niederlagen;free_time;Niederlage;поразка;noun;нідерлаге
der Punkt;очко;die Punkte;free_time;Punkt;очко;noun;пункт
der Schiedsrichter;суддя;die Schiedsrichter;free_time;Schiedsrichter;суддя;noun;шіцріхтер
das Stadion;стадіон;die Stadien;free_time;Stadion;стадіон;noun;штадіон
die Halle;зал;die Hallen;free_time;Halle;зал;noun;гале
das Schwimmbad;басейн;die Schwimmbäder;free_time;Schwimm + Bad;басейн;noun;швімбад
das Fitnessstudio;фітнес-студія;die Fitnessstudios;free_time;Fitness + Studio;фітнес-студія;noun;фітнесштудіо
das Fußballspiel;футбольний матч;die Fußballspiele;free_time;Fußball + Spiel;футбольний матч;noun;фусбальшпіль
das Tischtennis;настільний теніс;;free_time;Tisch + Tennis;настільний теніс;noun;тіштеніс
das Federball;бадмінтон;die Federbälle;free_time;Feder + Ball;бадмінтон;noun;федербаль
das Schach;шахи;;free_time;Schach;шахи;noun;шах
der Würfel;кубик;die Würfel;free_time;Würfel;кубик;noun;вюрфель
der Spielzug;хід;die Spielzüge;free_time;Spiel + Zug;хід;noun;шпільцуг
das Ziel;мета;die Ziele;free_time;Ziel;мета;noun;ціль
der Sieger;переможець;die Sieger;free_time;Sieger;переможець;noun;зігер
der Kapitän;капітан;die Kapitäne;free_time;Kapitän;капітан;noun;капітен
die Kapitänin;капітанка;die Kapitäninnen;free_time;Kapitän + in;капітанка;noun;капітенін
das Trikot;спортивна форма;die Trikots;free_time;Trikot;спортивна форма;noun;тріко
das Golf;гольф;;free_time;Golf;гольф;noun;гольф
das Hockey;хокей;;free_time;Hockey;хокей;noun;хокей
trainieren;тренуватися;;free_time;trainieren;тренуватися;verb (weak);тренірен
gewinnen;вигравати;;free_time;gewinnen;вигравати;verb (strong);гевіннен
verlieren;програвати;;free_time;verlieren;програвати;verb (strong);ферлірен
laufen;бігати;;free_time;laufen;бігати;verb (strong);лауфен
schießen;забивати;;free_time;schießen;забивати;verb (strong);шіссен
werfen;кидати;;free_time;werfen;кидати;verb (strong);верфен
fangen;ловити;;free_time;fangen;ловити;verb (strong);фанген
die Geige;скрипка;die Geigen;free_time;Geige;скрипка;noun;гайге
das Klavier;фортепіано;die Klaviere;free_time;Klavier;фортепіано;noun;клавір
die Flöte;флейта;die Flöten;free_time;Flöte;флейта;noun;флете
die Trompete;труба;die Trompeten;free_time;Trompete;труба;noun;тромпете
das Schlagzeug;ударна установка;die Schlagzeuge;free_time;Schlag + Zeug;ударна установка;noun;шлагцойг
das Cello;віолончель;die Celli;free_time;Cello;віолончель;noun;чело
die Harfe;арфа;die Harfen;free_time;Harfe;арфа;noun;гарфе
die Note;нота;die Noten;free_time;Note;нота;noun;ноте
die Melodie;мелодія;die Melodien;free_time;Melodie;мелодія;noun;мелоді
das Lied;пісня;die Lieder;free_time;Lied;пісня;noun;лід
der Rhythmus;ритм;die Rhythmen;free_time;Rhythmus;ритм;noun;рютмус
der Takt;такт;die Takte;free_time;Takt;такт;noun;такт
der Klang;звук;die Klänge;free_time;Klang;звук;noun;клянг
die Stimme;голос;die Stimmen;free_time;Stimme;голос;noun;штіме
der Chor;хор;die Chöre;free_time;Chor;хор;noun;кор
das Orchester;оркестр;die Orchester;free_time;Orchester;оркестр;noun;оркестер
die Band;гурт;die Bands;free_time;Band;гурт;noun;бенд
der Dirigent;диригент;die Dirigenten;free_time;Dirigent;диригент;noun;дірігент
die Komposition;композиція;die Kompositionen;free_time;Komposition;композиція;noun;композіцьон
der Komponist;композитор;die Komponisten;free_time;Komponist;композитор;noun;компоніст
der Sänger;співак;die Sänger;free_time;Sänger;співак;noun;зенгер
die Sängerin;співачка;die Sängerinnen;free_time;Sängerin;співачка;noun;зенгерін
der Künstler;митець;die Künstler;free_time;Künstler;митець;noun;кюнстлер
das Bild;картина;die Bilder;free_time;Bild;картина;noun;більд
das Gemälde;картина;die Gemälde;free_time;Gemälde;картина;noun;гемельде
die Skulptur;скульптура;die Skulpturen;free_time;Skulptur;скульптура;noun;скульптур
die Statue;статуя;die Statuen;free_time;Statue;статуя;noun;штатуе
die Galerie;галерея;die Galerien;free_time;Galerie;галерея;noun;галері
das Museum;музей;die Museen;free_time;Museum;музей;noun;музеум
der Pinsel;пензель;die Pinsel;free_time;Pinsel;пензель;noun;пінзель
die Farbe;фарба;die Farben;free_time;Farbe;фарба;noun;фарбе
der Stil;стиль;die Stile;free_time;Stil;стиль;noun;штіль
die Zeichnung;малюнок;die Zeichnungen;free_time;Zeichnung;малюнок;noun;цайхнунг
der Betrachter;глядач;die Betrachter;free_time;Betrachter;глядач;noun;бетрахтер
komponieren;компонувати;;free_time;komponieren;компонувати;verb (weak);компонірен
singen;співати;;free_time;singen;співати;verb (strong);зінген
musizieren;музикувати;;free_time;musizieren;музикувати;verb (weak);музіцірен
proben;репетирувати;;free_time;proben;репетирувати;verb (weak);пробен
auftreten;виступати;;free_time;auftreten (zu treten);виступати;verb (separable);ауфтретен
bewundern;захоплюватися;;free_time;bewundern;захоплюватися;verb (weak);бевундерн
